 14.4755	 18.4334	 22.0469	 25.5094	 28.8873	 32.2118	 35.4999	 38.7618	 42.0041	 45.2315	 48.4471	 51.6532	 54.8516	 58.0435	 61.2302	 64.4122	 67.5904	 70.7653	 73.9373	 77.1067	 80.2739	 83.4391	 86.6026	 89.7646	 92.9251	 96.0844	 99.2426	102.3997	105.5559	108.7112	111.8658	115.0196	118.1728	121.3254	124.4774	127.6289	130.7799	133.9305	137.0806	140.2304	143.3798	146.5289	149.6777	152.8261	155.9743	159.1222	162.2699	165.4174	168.5646	171.7116	174.8584	178.0051	181.1515	184.2978	187.4440	190.5900	193.7358	196.8815	200.0271	203.1726	206.3179	209.4631	212.6082	215.7532	218.8982	222.0430	225.1877	228.3324	231.4769	234.6214	237.7658	240.9101	244.0544	247.1986	250.3427	253.4868	256.6308	259.7747	262.9186	266.0625	269.2062	272.3500	275.4937	278.6373	281.7809	284.9244	288.0679	291.2114	294.3548	297.4982	300.6415	303.7849	306.9281	310.0714	313.2146	316.3577	319.5009	322.6440	325.7871	328.9301
 15.5898	 19.6159	 23.2758	 26.7733	 30.1790	 33.5263	 36.8335	 40.1118	 43.3683	 46.6081	 49.8346	 53.0505	 56.2576	 59.4574	 62.6512	 65.8398	 69.0239	 72.2043	 75.3813	 78.5554	 81.7270	 84.8962	 88.0635	 91.2290	 94.3928	 97.5552	100.7163	103.8762	107.0350	110.1928	113.3496	116.5057	119.6610	122.8156	125.9695	129.1228	132.2756	135.4278	138.5795	141.7308	144.8817	148.0322	151.1823	154.3320	157.4815	160.6306	163.7794	166.9280	170.0763	173.2243	176.3721	179.5197	182.6671	185.8143	188.9613	192.1081	195.2548	198.4013	201.5477	204.6939	207.8399	210.9858	214.1316	217.2773	220.4229	223.5683	226.7137	229.8589	233.0040	236.1491	239.2940	242.4389	245.5837	248.7284	251.8730	255.0176	258.1621	261.3065	264.4508	267.5951	270.7393	273.8834	277.0275	280.1716	283.3156	286.4595	289.6034	292.7472	295.8910	299.0347	302.1784	305.3221	308.4657	311.6093	314.7528	317.8963	321.0397	324.1831	327.3265	330.4699
 16.6982	 20.7899	 24.4948	 28.0267	 31.4599	 34.8299	 38.1563	 41.4510	 44.7219	 47.9742	 51.2119	 54.4377	 57.6538	 60.8618	 64.0629	 67.2582	 70.4486	 73.6346	 76.8169	 79.9959	 83.1719	 86.3455	 89.5167	 92.6858	 95.8531	 99.0188	102.1829	105.3457	108.5073	111.6676	114.8270	117.9854	121.1429	124.2996	127.4555	130.6108	133.7654	136.9194	140.0728	143.2257	146.3781	149.5301	152.6816	155.8327	158.9835	162.1339	165.2839	168.4337	171.5831	174.7322	177.8811	181.0298	184.1781	187.3263	190.4742	193.6220	196.7695	199.9169	203.0640	206.2110	209.3579	212.5045	215.6511	218.7975	221.9437	225.0898	228.2358	231.3817	234.5275	237.6731	240.8187	243.9641	247.1095	250.2547	253.3999	256.5449	259.6899	262.8348	265.9797	269.1244	272.2691	275.4137	278.5582	281.7027	284.8471	287.9915	291.1358	294.2800	297.4242	300.5683	303.7124	306.8564	310.0003	313.1443	316.2881	319.4320	322.5758	325.7195	328.8632	332.0069
 17.8014	 21.9562	 25.7051	 29.2706	 32.7310	 36.1236	 39.4692	 42.7804	 46.0657	 49.3307	 52.5797	 55.8157	 59.0409	 62.2571	 65.4658	 68.6681	 71.8648	 75.0567	 78.2444	 81.4284	 84.6092	 87.7871	 90.9624	 94.1354	 97.3064	100.4754	103.6428	106.8086	109.9730	113.1361	116.2980	119.4589	122.6187	125.7777	128.9357	132.0930	135.2495	138.4054	141.5606	144.7152	147.8692	151.0228	154.1758	157.3284	160.4805	163.6323	166.7836	169.9346	173.0853	176.2356	179.3856	182.5353	185.6847	188.8339	191.9829	195.1315	198.2800	201.4283	204.5763	207.7242	210.8718	214.0193	217.1666	220.3138	223.4607	226.6076	229.7543	232.9008	236.0473	239.1936	242.3397	245.4858	248.6317	251.7776	254.9233	258.0689	261.2145	264.3599	267.5053	270.6505	273.7957	276.9408	280.0858	283.2307	286.3756	289.5204	292.6651	295.8098	298.9544	302.0989	305.2434	308.3878	311.5321	314.6764	317.8207	320.9649	324.1090	327.2531	330.3972	333.5412
 18.9000	 23.1157	 26.9073	 30.5059	 33.9931	 37.4081	 40.7728	 44.1005	 47.4003	 50.6782	 53.9386	 57.1849	 60.4194	 63.6441	 66.8605	 70.0698	 73.2731	 76.4710	 79.6643	 82.8535	 86.0391	 89.2216	 92.4011	 95.5781	 98.7528	101.9254	105.0961	108.2650	111.4324	114.5984	117.7630	120.9264	124.0887	127.2499	130.4102	133.5696	136.7282	139.8860	143.0431	146.1995	149.3552	152.5104	155.6650	158.8191	161.9727	165.1259	168.2786	171.4309	174.5828	177.7344	180.8856	184.0365	187.1870	190.3373	193.4872	196.6369	199.7864	202.9356	206.0846	209.2333	212.3819	215.5302	218.6783	221.8263	224.9740	228.1216	231.2691	234.4164	237.5635	240.7105	243.8573	247.0040	250.1506	253.2971	256.4434	259.5896	262.7357	265.8817	269.0276	272.1734	275.3191	278.4648	281.6103	284.7557	287.9011	291.0463	294.1915	297.3366	300.4817	303.6266	306.7715	309.9164	313.0611	316.2058	319.3505	322.4951	325.6396	328.7841	331.9285	335.0728
 19.9944	 24.2691	 28.1024	 31.7334	 35.2470	 38.6842	 42.0679	 45.4121	 48.7264	 52.0172	 55.2892	 58.5458	 61.7897	 65.0230	 68.2473	 71.4638	 74.6737	 77.8778	 81.0769	 84.2714	 87.4620	 90.6491	 93.8330	 97.0141	100.1927	103.3689	106.5431	109.7153	112.8858	116.0547	119.2221	122.3882	125.5530	128.7166	131.8792	135.0408	138.2015	141.3613	144.5204	147.6786	150.8362	153.9931	157.1494	160.3051	163.4602	166.6149	169.7690	172.9227	176.0759	179.2288	182.3812	185.5333	188.6850	191.8364	194.9875	198.1383	201.2888	204.4390	207.5889	210.7386	213.8881	217.0373	220.1863	223.3351	226.4837	229.6321	232.7803	235.9283	239.0762	242.2239	245.3715	248.5189	251.6661	254.8132	257.9602	261.1070	264.2538	267.4004	270.5469	273.6932	276.8395	279.9856	283.1317	286.2777	289.4235	292.5693	295.7150	298.8606	302.0061	305.1515	308.2969	311.4421	314.5873	317.7325	320.8775	324.0225	327.1675	330.3123	333.4571	336.6019
 21.0851	 25.4170	 29.2908	 32.9536	 36.4934	 39.9525	 43.3550	 46.7158	 50.0446	 53.3483	 56.6318	 59.8989	 63.1524	 66.3944	 69.6266	 72.8505	 76.0672	 79.2776	 82.4824	 85.6825	 88.8782	 92.0700	 95.2584	 98.4437	101.6263	104.8063	107.9840	111.1596	114.3333	117.5052	120.6755	123.8443	127.0118	130.1779	133.3429	136.5068	139.6697	142.8316	145.9927	149.1529	152.3123	155.4710	158.6290	161.7864	164.9431	168.0993	171.2549	174.4101	177.5647	180.7189	183.8726	187.0260	190.1789	193.3315	196.4837	199.6356	202.7872	205.9384	209.0894	212.2401	215.3905	218.5407	221.6906	224.8403	227.9897	231.1390	234.2880	237.4368	240.5855	243.7339	246.8822	250.0304	253.1783	256.3261	259.4738	262.6213	265.7686	268.9159	272.0630	275.2099	278.3568	281.5035	284.6501	287.7966	290.9430	294.0893	297.2355	300.3816	303.5277	306.6736	309.8194	312.9651	316.1108	319.2564	322.4019	325.5473	328.6927	331.8380	334.9832	338.1283
 22.1724	 26.5597	 30.4732	 34.1672	 37.7326	 41.2135	 44.6348	 48.0119	 51.3552	 54.6719	 57.9671	 61.2447	 64.5078	 67.7585	 70.9988	 74.2302	 77.4537	 80.6705	 83.8813	 87.0869	 90.2878	 93.4846	 96.6776	 99.8672	103.0538	106.2377	109.4190	112.5981	115.7750	118.9501	122.1234	125.2950	128.4652	131.6340	134.8014	137.9677	141.1328	144.2969	147.4601	150.6223	153.7836	156.9442	160.1040	163.2631	166.4215	169.5793	172.7365	175.8931	179.0492	182.2048	185.3599	188.5145	191.6688	194.8226	197.9760	201.1290	204.2817	207.4341	210.5861	213.7378	216.8893	220.0404	223.1913	226.3419	229.4922	232.6424	235.7922	238.9419	242.0914	245.2406	248.3897	251.5386	254.6873	257.8358	260.9842	264.1324	267.2804	270.4283	273.5760	276.7236	279.8711	283.0184	286.1656	289.3127	292.4597	295.6065	298.7533	301.8999	305.0464	308.1929	311.3392	314.4854	317.6316	320.7776	323.9236	327.0695	330.2153	333.3610	336.5066	339.6522
 23.2567	 27.6979	 31.6501	 35.3747	 38.9654	 42.4678	 45.9076	 49.3011	 52.6588	 55.9884	 59.2953	 62.5836	 65.8563	 69.1159	 72.3643	 75.6032	 78.8337	 82.0570	 85.2739	 88.4851	 91.6913	 94.8930	 98.0907	101.2847	104.4755	107.6633	110.8484	114.0310	117.2113	120.3896	123.5659	126.7405	129.9135	133.0849	136.2549	139.4236	142.5911	145.7574	148.9227	152.0870	155.2504	158.4128	161.5745	164.7354	167.8955	171.0550	174.2138	177.3719	180.5295	183.6866	186.8431	189.9991	193.1546	196.3097	199.4644	202.6186	205.7725	208.9260	212.0791	215.2319	218.3844	221.5365	224.6884	227.8400	230.9913	234.1423	237.2931	240.4436	243.5940	246.7440	249.8939	253.0436	256.1931	259.3423	262.4914	265.6403	268.7891	271.9376	275.0861	278.2343	281.3824	284.5304	287.6782	290.8259	293.9735	297.1209	300.2682	303.4154	306.5625	309.7094	312.8563	316.0030	319.1497	322.2962	325.4427	328.5890	331.7353	334.8815	338.0276	341.1736
 24.3382	 28.8317	 32.8218	 36.5764	 40.1921	 43.7157	 47.1740	 50.5836	 53.9558	 57.2984	 60.6169	 63.9158	 67.1982	 70.4667	 73.7234	 76.9698	 80.2074	 83.4372	 86.6602	 89.8772	 93.0888	 96.2955	 99.4980	102.6966	105.8916	109.0834	112.2723	115.4585	118.6423	121.8239	125.0034	128.1809	131.3567	134.5309	137.7035	140.8747	144.0446	147.2133	150.3808	153.5472	156.7126	159.8771	163.0406	166.2033	169.3652	172.5264	175.6869	178.8467	182.0058	185.1643	188.3223	191.4797	194.6366	197.7931	200.9490	204.1045	207.2596	210.4142	213.5685	216.7224	219.8760	223.0292	226.1821	229.3347	232.4869	235.6389	238.7906	241.9421	245.0933	248.2442	251.3949	254.5454	257.6957	260.8457	263.9956	267.1453	270.2947	273.4440	276.5931	279.7421	282.8908	286.0395	289.1879	292.3362	295.4844	298.6325	301.7804	304.9281	308.0758	311.2233	314.3707	317.5180	320.6651	323.8122	326.9592	330.1060	333.2528	336.3994	339.5460	342.6925
 25.4171	 29.9616	 33.9887	 37.7728	 41.4130	 44.9576	 48.4342	 51.8600	 55.2465	 58.6020	 61.9322	 65.2417	 68.5339	 71.8113	 75.0763	 78.3304	 81.5751	 84.8115	 88.0407	 91.2635	 94.4805	 97.6924	100.8997	104.1029	107.3022	110.4981	113.6909	116.8809	120.0682	123.2531	126.4357	129.6164	132.7951	135.9720	139.1474	142.3211	145.4935	148.6645	151.8343	155.0029	158.1704	161.3369	164.5025	167.6671	170.8308	173.9937	177.1559	180.3173	183.4781	186.6382	189.7977	192.9565	196.1148	199.2726	202.4299	205.5867	208.7430	211.8989	215.0544	218.2094	221.3641	224.5184	227.6724	230.8260	233.9793	237.1322	240.2849	243.4373	246.5894	249.7412	252.8928	256.0441	259.1952	262.3461	265.4967	268.6472	271.7974	274.9474	278.0973	281.2469	284.3964	287.5457	290.6948	293.8438	296.9926	300.1413	303.2898	306.4382	309.5864	312.7345	315.8825	319.0303	322.1780	325.3256	328.4731	331.6205	334.7677	337.9149	341.0620	344.2089
 26.4936	 31.0878	 35.1511	 38.9642	 42.6287	 46.1940	 49.6887	 53.1305	 56.5313	 59.8996	 63.2415	 66.5617	 69.8636	 73.1500	 76.4233	 79.6851	 82.9370	 86.1801	 89.4156	 92.6442	 95.8668	 99.0839	102.2961	105.5038	108.7076	111.9077	115.1044	118.2981	121.4890	124.6773	127.8633	131.0470	134.2287	137.4085	140.5866	143.7630	146.9379	150.1114	153.2835	156.4543	159.6240	162.7926	165.9601	169.1267	172.2923	175.4571	178.6210	181.7841	184.9465	188.1082	191.2692	194.4296	197.5893	200.7485	203.9072	207.0653	210.2229	213.3800	216.5367	219.6930	222.8488	226.0042	229.1593	232.3140	235.4683	238.6223	241.7759	244.9293	248.0823	251.2351	254.3876	257.5398	260.6917	263.8435	266.9949	270.1462	273.2972	276.4480	279.5985	282.7489	285.8991	289.0491	292.1990	295.3486	298.4981	301.6474	304.7965	307.9455	311.0944	314.2431	317.3916	320.5400	323.6883	326.8365	329.9845	333.1324	336.2802	339.4279	342.5755	345.7229
 27.5679	 32.2105	 36.3094	 40.1510	 43.8393	 47.4251	 50.9377	 54.3954	 57.8104	 61.1916	 64.5452	 67.8759	 71.1876	 74.4831	 77.7647	 81.0342	 84.2933	 87.5432	 90.7850	 94.0196	 97.2477	100.4701	103.6872	106.8997	110.1079	113.3122	116.5130	119.7105	122.9050	126.0968	129.2861	132.4730	135.6578	138.8405	142.0213	145.2004	148.3779	151.5538	154.7284	157.9015	161.0734	164.2441	167.4137	170.5823	173.7498	176.9164	180.0821	183.2470	186.4111	189.5744	192.7370	195.8989	199.0602	202.2208	205.3809	208.5404	211.6993	214.8577	218.0157	221.1731	224.3302	227.4868	230.6429	233.7987	236.9541	240.1091	243.2638	246.4182	249.5722	252.7259	255.8793	259.0324	262.1853	265.3378	268.4902	271.6422	274.7940	277.9456	281.0970	284.2481	287.3991	290.5498	293.7003	296.8507	300.0008	303.1508	306.3006	309.4503	312.5998	315.7491	318.8982	322.0473	325.1961	328.3449	331.4935	334.6419	337.7903	340.9385	344.0866	347.2345
 28.6401	 33.3301	 37.4638	 41.3334	 45.0452	 48.6513	 52.1816	 55.6550	 59.0842	 62.4782	 65.8433	 69.1848	 72.5062	 75.8107	 79.1006	 82.3780	 85.6443	 88.9010	 92.1492	 95.3897	 98.6235	101.8511	105.0733	108.2906	111.5033	114.7119	117.9167	121.1181	124.3164	127.5117	130.7043	133.8945	137.0823	140.2680	143.4517	146.6336	149.8137	152.9921	156.1691	159.3446	162.5187	165.6916	168.8633	172.0339	175.2034	178.3719	181.5395	184.7062	187.8720	191.0370	194.2012	197.3647	200.5275	203.6896	206.8511	210.0120	213.1723	216.3320	219.4913	222.6500	225.8082	228.9660	232.1233	235.2803	238.4368	241.5929	244.7486	247.9040	251.0590	254.2137	257.3680	260.5221	263.6759	266.8293	269.9825	273.1354	276.2881	279.4405	282.5926	285.7446	288.8963	292.0478	295.1990	298.3501	301.5010	304.6516	307.8021	310.9524	314.1026	317.2525	320.4023	323.5520	326.7014	329.8508	332.9999	336.1490	339.2979	342.4466	345.5953	348.7438
 29.7105	 34.4467	 38.6145	 42.5116	 46.2466	 49.8727	 53.4206	 56.9097	 60.3529	 63.7596	 67.1364	 70.4884	 73.8196	 77.1331	 80.4315	 83.7166	 86.9902	 90.2537	 93.5083	 96.7549	 99.9943	103.2273	106.4546	109.6766	112.8939	116.1068	119.3158	122.5212	125.7232	128.9221	132.1181	135.3116	138.5026	141.6913	144.8779	148.0625	151.2453	154.4263	157.6057	160.7836	163.9601	167.1352	170.3091	173.4817	176.6532	179.8237	182.9931	186.1616	189.3292	192.4959	195.6618	198.8269	201.9912	205.1549	208.3178	211.4802	214.6419	217.8030	220.9635	224.1236	227.2831	230.4421	233.6006	236.7587	239.9163	243.0735	246.2303	249.3868	252.5428	255.6985	258.8538	262.0089	265.1635	268.3179	271.4720	274.6258	277.7793	280.9326	284.0856	287.2383	290.3908	293.5430	296.6951	299.8469	302.9985	306.1499	309.3010	312.4520	315.6028	318.7535	321.9039	325.0542	328.2043	331.3542	334.5040	337.6536	340.8031	343.9525	347.1016	350.2507
 30.7790	 35.5605	 39.7617	 43.6860	 47.4438	 51.0897	 54.6550	 58.1596	 61.6168	 65.0361	 68.4244	 71.7870	 75.1280	 78.4506	 81.7573	 85.0503	 88.3312	 91.6016	 94.8625	 98.1152	101.3603	104.5988	107.8312	111.0580	114.2799	117.4972	120.7104	123.9197	127.1255	130.3281	133.5276	136.7244	139.9185	143.1103	146.2999	149.4873	152.6728	155.8565	159.0384	162.2187	165.3975	168.5749	171.7510	174.9258	178.0993	181.2718	184.4431	187.6135	190.7828	193.9513	197.1189	200.2856	203.4516	206.6168	209.7813	212.9451	216.1082	219.2707	222.4326	225.5939	228.7547	231.9150	235.0747	238.2340	241.3928	244.5511	247.7091	250.8666	254.0237	257.1804	260.3367	263.4927	266.6484	269.8037	272.9587	276.1134	279.2678	282.4219	285.5757	288.7293	291.8826	295.0357	298.1885	301.3410	304.4934	307.6455	310.7974	313.9491	317.1006	320.2519	323.4030	326.5539	329.7047	332.8553	336.0057	339.1559	342.3060	345.4559	348.6057	351.7553
